distrito,numero_distrito,barrio,numero_barrio,tipo,nueva_construccion,metros2_const,n_habitaciones,n_banos,jardin,piscina,parking,precio_venta,eurosm2_distrito,eurosm2_barrio
Arganzuela,District 1,Legazpi,Neighborhood 4,Áticos,False,182.0,3,2.0,False,False,True,825000,4533,4486.93
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,126.0,3,1.0,False,False,False,341000,2706,3972.6
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,105.0,5,2.0,False,False,False,380000,3619,3972.6
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,False,107.0,4,1.0,False,False,False,366000,3421,4098.59
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,False,107.0,4,2.0,False,False,False,366000,3421,4098.59
Arganzuela,District 1,Legazpi,Neighborhood 4,Pisos,False,125.0,3,2.0,False,True,True,540000,4320,4486.93
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,45.0,1,1.0,False,False,False,156000,3467,4208.0
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Pisos,False,45.0,1,1.0,False,False,False,177000,3933,3975.0
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,40.0,1,1.0,False,False,False,199000,4975,3972.6
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,34.0,2,1.0,False,False,False,120000,3529,3972.6
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Pisos,False,42.0,1,1.0,False,False,False,190000,4524,3975.0
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,115.0,3,2.0,False,False,False,421000,3661,3972.6
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,146.0,5,3.0,False,False,True,590000,4041,4208.0
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,110.0,4,2.0,False,False,False,400000,3636,4208.0
Arganzuela,District 1,Legazpi,Neighborhood 4,Pisos,False,105.0,3,2.0,False,True,True,480000,4571,4486.93
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,True,111.0,2,2.0,False,False,False,535000,4820,4098.59
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,True,121.0,3,2.0,False,False,False,585000,4835,4098.59
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,True,159.0,4,3.0,False,False,False,780000,4906,4098.59
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,True,143.0,3,2.0,False,False,False,690000,4825,4098.59
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,65.0,2,1.0,False,False,False,190000,2923,3972.6
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,159.0,3,2.0,False,False,False,452000,2843,3972.6
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Pisos,False,47.0,2,1.0,False,False,False,200000,4255,3975.0
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,113.0,3,2.0,False,False,False,449000,3973,4208.0
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,45.0,2,1.0,False,False,False,175000,3889,3783.78
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,True,87.0,2,2.0,False,True,True,530000,6092,4098.59
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,True,82.0,2,2.0,False,True,True,464000,5659,4098.59
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,67.0,2,2.0,False,False,False,190000,2836,3972.6
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,115.0,3,2.0,False,False,False,445000,3870,4208.0
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,92.0,3,1.0,False,False,False,300000,3261,3783.78
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,False,49.0,3,1.0,False,False,False,165000,3367,4098.59
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,False,94.0,3,1.0,False,False,False,330000,3511,4098.59
Arganzuela,District 1,Legazpi,Neighborhood 4,Pisos,False,109.0,2,2.0,False,True,True,485000,4450,4486.93
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,49.0,2,1.0,False,False,False,239400,4886,3783.78
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,89.0,3,2.0,False,True,True,450000,5056,3972.6
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,130.0,3,2.0,False,True,False,470000,3615,4208.0
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,False,41.0,1,1.0,False,False,False,165000,4024,4098.59
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,53.0,2,1.0,False,False,False,167000,3151,3783.78
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Pisos,False,115.0,3,2.0,False,False,False,380000,3304,3975.0
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Áticos,False,165.0,2,1.0,False,False,False,560000,3394,3975.0
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,114.0,3,2.0,False,False,False,340000,2982,4208.0
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,113.0,4,2.0,False,False,False,440000,3894,3972.6
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,80.0,2,1.0,False,False,False,335000,4188,3972.6
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,False,110.0,4,2.0,False,False,False,430000,3909,4098.59
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Pisos,False,103.0,3,1.0,False,False,False,365000,3544,3975.0
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,False,83.0,2,1.0,False,False,True,330000,3976,4098.59
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Pisos,False,160.0,5,2.0,False,False,False,595000,3719,3975.0
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,59.0,2,2.0,False,False,False,190000,3220,3972.6
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,45.0,2,1.0,False,False,False,200000,4444,3783.78
Arganzuela,District 1,Legazpi,Neighborhood 4,Pisos,False,89.0,2,2.0,False,True,True,398000,4472,4486.93
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Pisos,False,63.0,2,1.0,False,False,False,299000,4746,3975.0
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,73.0,2,1.0,False,False,False,325000,4452,3972.6
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,70.0,2,1.0,False,False,False,340000,4857,3972.6
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,125.0,3,2.0,False,False,True,525000,4200,4208.0
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,74.0,1,1.0,False,False,False,220000,2973,4208.0
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Pisos,False,67.0,3,1.0,False,False,False,255000,3806,3975.0
Arganzuela,District 1,Legazpi,Neighborhood 4,Pisos,False,45.0,1,1.0,False,True,True,290000,6444,4486.93
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,86.0,2,2.0,False,True,True,385000,4477,3972.6
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,False,71.0,1,1.0,False,False,False,291000,4099,4098.59
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,False,81.0,1,1.0,False,False,False,332100,4100,4098.59
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Pisos,False,34.0,2,1.0,False,False,False,130000,3824,3975.0
Arganzuela,District 1,Legazpi,Neighborhood 4,Áticos,False,184.0,3,2.0,False,False,True,825000,4484,4486.93
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,35.0,1,1.0,False,False,False,149900,4283,4208.0
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Pisos,False,35.0,1,1.0,False,False,False,149900,4283,3975.0
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,50.0,2,1.0,False,False,False,169900,3398,3972.6
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,365.0,9,9.0,False,False,False,595000,1630,4208.0
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,112.0,3,2.0,False,False,False,439000,3920,4208.0
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,False,85.0,2,2.0,False,True,True,450000,5294,4098.59
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Pisos,False,35.0,1,1.0,False,False,False,189000,5400,3975.0
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,112.0,3,2.0,False,False,False,425000,3795,3783.78
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,91.0,3,2.0,False,False,False,299000,3286,3783.78
Arganzuela,District 1,Legazpi,Neighborhood 4,Pisos,False,94.0,2,2.0,False,True,True,438000,4660,4486.93
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Pisos,False,54.0,2,1.0,False,False,False,245000,4537,3975.0
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,105.0,4,2.0,False,False,False,399000,3800,4208.0
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Pisos,False,147.0,3,2.0,False,False,True,575000,3912,3975.0
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Pisos,False,126.0,3,2.0,False,False,True,420000,3333,3975.0
Arganzuela,District 1,Legazpi,Neighborhood 4,Áticos,False,112.0,2,2.0,False,True,True,550000,4911,4486.93
Arganzuela,District 1,Legazpi,Neighborhood 4,Pisos,False,89.0,3,1.0,False,False,False,367000,4124,4486.93
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,False,102.0,5,2.0,False,False,False,375000,3676,4098.59
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,55.0,1,1.0,False,True,True,325000,5909,3972.6
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,112.0,3,2.0,False,False,False,345000,3080,3972.6
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,67.0,2,1.0,False,False,False,239400,3573,3783.78
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,False,74.0,1,2.0,False,False,False,303400,4100,4098.59
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Pisos,False,45.0,1,1.0,False,False,False,192000,4267,3975.0
Arganzuela,District 1,Legazpi,Neighborhood 4,Áticos,False,197.0,4,3.0,False,True,True,825000,4188,4486.93
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,78.0,2,1.0,False,False,False,360000,4615,3783.78
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,100.0,2,1.0,False,False,False,225000,2250,3783.78
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,128.0,3,2.0,False,True,False,459000,3586,4208.0
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,True,62.0,1,1.0,False,True,False,289900,4676,3972.6
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,True,93.0,2,1.0,False,True,False,399900,4300,3972.6
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,115.0,3,1.0,False,False,False,369000,3209,3972.6
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,118.0,4,1.0,False,False,False,400000,3390,4208.0
Arganzuela,District 1,Legazpi,Neighborhood 4,Áticos,False,334.0,3,2.0,False,False,True,825000,2470,4486.93
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,67.0,2,1.0,False,False,False,335000,5000,4208.0
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,50.0,2,1.0,False,False,False,179000,3580,3972.6
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,95.0,2,2.0,False,True,True,458000,4821,3972.6
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Pisos,False,70.0,2,2.0,False,False,False,355000,5071,3975.0
Arganzuela,District 1,Legazpi,Neighborhood 4,Pisos,False,82.0,2,2.0,False,True,True,430000,5244,4486.93
Arganzuela,District 1,Legazpi,Neighborhood 4,Pisos,False,104.0,2,2.0,False,True,False,446500,4293,4486.93
Arganzuela,District 1,Imperial,Neighborhood 3,Áticos,False,130.0,3,2.0,False,True,True,680000,5231,4098.59
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,65.0,2,1.0,False,False,False,355000,5462,4208.0
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,False,74.0,2,1.0,False,False,False,380000,5135,4098.59
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Pisos,False,47.0,1,1.0,False,False,False,195000,4149,3975.0
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,110.0,3,2.0,False,False,True,470000,4273,4208.0
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Pisos,False,89.0,4,1.0,False,False,False,365000,4101,3975.0
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,102.0,3,2.0,False,False,True,410000,4020,3972.6
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,49.0,2,1.0,False,False,False,239400,4886,3783.78
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,False,112.0,2,2.0,False,False,True,510000,4554,4098.59
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,57.0,2,1.0,False,False,False,280000,4912,4208.0
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,53.0,2,1.0,False,False,False,210000,3962,3783.78
Arganzuela,District 1,Legazpi,Neighborhood 4,Pisos,False,48.0,2,1.0,False,False,False,300000,6250,4486.93
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Pisos,False,45.0,1,1.0,False,False,False,280000,6222,3975.0
Arganzuela,District 1,Legazpi,Neighborhood 4,Pisos,False,70.0,1,1.0,False,True,True,285000,4071,4486.93
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Pisos,False,36.0,2,1.0,False,False,False,145000,4028,3975.0
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,False,121.0,3,2.0,False,False,False,419900,3470,4098.59
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,121.0,3,2.0,False,False,False,410000,3388,4208.0
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,121.0,3,2.0,False,False,False,410000,3388,4208.0
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Dúplex,False,120.0,2,1.0,False,False,True,520000,4333,3975.0
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,42.0,1,1.0,False,False,False,128000,3048,4208.0
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,108.0,1,2.0,False,True,True,420000,3889,4208.0
Arganzuela,District 1,Legazpi,Neighborhood 4,Pisos,False,140.0,3,2.0,False,False,False,395000,2821,4486.93
Arganzuela,District 1,Imperial,Neighborhood 3,Áticos,False,128.0,3,2.0,False,True,True,825000,6445,4098.59
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,False,66.0,1,1.0,False,False,False,285000,4318,4098.59
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,125.0,4,2.0,False,False,False,435000,3480,3972.6
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Pisos,False,52.0,2,1.0,False,False,False,205000,3942,3975.0
Arganzuela,District 1,Legazpi,Neighborhood 4,Pisos,False,56.0,1,1.0,False,True,True,299000,5339,4486.93
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,85.0,2,2.0,False,True,False,460000,5412,3972.6
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,125.0,4,2.0,False,False,False,425000,3400,4208.0
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,55.0,2,2.0,False,False,False,199000,3618,3783.78
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,131.0,4,2.0,False,False,True,490000,3740,4208.0
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,90.0,3,1.0,False,False,False,275000,3056,3783.78
Arganzuela,District 1,Acacias,Neighborhood 5,Dúplex,False,77.0,1,2.0,False,False,False,260000,3377,4208.0
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,65.0,1,1.0,False,False,False,295000,4538,4208.0
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Pisos,False,50.0,2,1.0,False,False,False,234900,4698,3975.0
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,130.0,4,2.0,False,False,False,355900,2738,3972.6
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,87.0,3,1.0,False,False,False,259000,2977,3783.78
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,130.0,4,2.0,False,False,False,449900,3461,3972.6
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,118.0,3,2.0,False,False,False,485000,4110,4208.0
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Pisos,False,95.0,3,1.0,False,False,True,419900,4420,3975.0
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,82.0,3,2.0,False,False,False,354000,4317,4208.0
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,44.0,1,1.0,False,False,False,155000,3523,4208.0
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,105.0,3,2.0,False,False,False,425000,4048,3783.78
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Pisos,False,59.0,3,1.0,False,False,False,309000,5237,3975.0
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Pisos,False,62.0,1,1.0,False,False,False,275000,4435,3975.0
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,75.0,2,1.0,False,False,False,243000,3240,3783.78
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,116.0,3,2.0,False,True,True,489900,4223,3972.6
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Pisos,False,140.0,4,2.0,False,True,True,535000,3821,3975.0
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,96.0,4,2.0,False,False,False,420000,4375,4208.0
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,42.0,2,1.0,False,False,False,187000,4452,4208.0
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,64.0,1,1.0,False,True,True,329000,5141,3972.6
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,False,107.0,4,2.0,False,False,False,366000,3421,4098.59
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,False,36.0,1,1.0,False,False,False,199000,5528,4098.59
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,178.0,4,3.0,False,False,False,530000,2978,3972.6
Arganzuela,District 1,Legazpi,Neighborhood 4,Pisos,False,140.0,3,2.0,False,False,False,395000,2821,4486.93
Arganzuela,District 1,Legazpi,Neighborhood 4,Pisos,False,103.0,3,2.0,False,True,False,560000,5437,4486.93
Arganzuela,District 1,Legazpi,Neighborhood 4,Pisos,False,88.0,2,2.0,False,True,False,480000,5455,4486.93
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,66.0,2,1.0,False,False,False,250000,3788,3783.78
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,157.0,3,2.0,False,False,False,452000,2879,3972.6
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,62.0,2,1.0,False,False,False,250000,4032,3972.6
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,False,61.0,3,1.0,False,False,False,219900,3605,4098.59
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,60.0,2,2.0,False,False,False,190000,3167,3972.6
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,89.0,2,1.0,False,False,False,350000,3933,4208.0
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,False,94.0,4,1.0,False,False,False,299000,3181,4098.59
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Pisos,False,72.0,2,1.0,False,False,False,325000,4514,3975.0
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,113.0,3,2.0,False,False,True,459000,4062,4208.0
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,91.0,3,1.0,False,False,False,210000,2308,3783.78
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Pisos,False,90.0,4,2.0,False,False,False,368000,4089,3975.0
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,133.0,3,2.0,False,False,True,649000,4880,3972.6
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,93.0,2,2.0,False,True,True,399900,4300,3972.6
Arganzuela,District 1,Chopera,Neighborhood 1,Dúplex,False,58.0,1,2.0,False,False,False,164400,2834,3783.78
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,False,121.0,4,2.0,False,False,True,429000,3545,4098.59
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,False,143.0,4,2.0,False,False,False,420000,2937,4098.59
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,False,107.0,2,1.0,False,False,False,305000,2850,4098.59
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,False,84.0,3,1.0,False,False,False,315000,3750,4098.59
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,False,95.0,3,2.0,False,False,False,379000,3989,4098.59
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Pisos,False,69.0,1,1.0,False,False,False,275000,3986,3975.0
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,76.0,2,1.0,False,True,False,330000,4342,3783.78
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,45.0,2,1.0,False,False,False,175000,3889,3783.78
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,False,107.0,2,2.0,False,False,False,305000,2850,4098.59
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Pisos,False,69.0,1,1.0,False,False,False,275000,3986,3975.0
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,136.0,3,2.0,False,False,False,449000,3301,4208.0
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,False,115.0,3,2.0,False,False,True,634000,5513,4098.59
Arganzuela,District 1,Legazpi,Neighborhood 4,Áticos,False,111.0,2,2.0,False,True,True,550000,4955,4486.93
Arganzuela,District 1,Delicias,Neighborhood 2,Áticos,False,101.0,2,2.0,False,False,False,439000,4347,3972.6
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Pisos,False,200.0,6,2.0,False,False,False,685000,3425,3975.0
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,97.0,2,2.0,False,False,False,375000,3866,3783.78
Arganzuela,District 1,Legazpi,Neighborhood 4,Pisos,False,121.0,3,2.0,False,True,True,470000,3884,4486.93
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,57.0,2,1.0,False,False,False,235000,4123,3972.6
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Pisos,False,56.0,2,1.0,False,False,False,315000,5625,3975.0
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,117.0,3,2.0,False,True,False,540000,4615,4208.0
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,75.0,2,1.0,False,False,False,243000,3240,3783.78
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,78.0,3,1.0,False,False,False,320000,4103,4208.0
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,True,135.0,4,2.0,False,True,False,564900,4184,3972.6
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,True,132.0,4,2.0,False,True,False,549900,4166,3972.6
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,True,116.0,3,2.0,False,True,False,469900,4051,3972.6
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,True,115.0,3,2.0,False,True,False,489900,4260,3972.6
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,True,129.0,3,2.0,False,True,False,489900,3798,3972.6
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,True,123.0,3,2.0,False,True,False,509900,4146,3972.6
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,True,115.0,3,2.0,False,True,False,469900,4086,3972.6
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,False,44.0,2,1.0,False,False,False,343000,7795,4098.59
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Pisos,False,140.0,4,2.0,False,False,False,420000,3000,3975.0
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,95.0,2,1.0,False,False,False,308000,3242,4208.0
Arganzuela,District 1,Delicias,Neighborhood 2,Dúplex,False,95.0,2,2.0,False,True,True,439000,4621,3972.6
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,76.0,2,2.0,False,False,False,379000,4987,3783.78
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,131.0,3,2.0,False,False,False,350000,2672,3972.6
Arganzuela,District 1,Delicias,Neighborhood 2,Áticos,False,73.0,2,2.0,False,False,False,270000,3699,3972.6
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,150.0,4,2.0,False,False,True,570000,3800,4208.0
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,47.0,1,1.0,False,False,False,175000,3723,3972.6
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,54.0,2,1.0,False,False,False,176000,3259,3972.6
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,102.0,4,2.0,False,False,False,359000,3520,4208.0
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,57.0,2,1.0,False,False,False,235000,4123,3972.6
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,110.0,3,2.0,False,False,True,415000,3773,3972.6
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,61.0,1,1.0,False,False,False,220000,3607,4208.0
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Pisos,False,52.0,2,1.0,False,False,False,225000,4327,3975.0
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,False,79.0,1,1.0,False,False,False,340000,4304,4098.59
Arganzuela,District 1,Legazpi,Neighborhood 4,Pisos,False,140.0,3,2.0,False,True,False,395000,2821,4486.93
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,97.0,2,2.0,False,False,False,374000,3856,3783.78
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,53.0,2,1.0,False,False,False,189000,3566,3783.78
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Pisos,False,129.0,4,1.0,False,False,False,385000,2984,3975.0
Arganzuela,District 1,Legazpi,Neighborhood 4,Pisos,False,84.0,5,1.0,False,False,False,245000,2917,4486.93
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,113.0,3,2.0,False,True,False,439000,3885,3972.6
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,False,112.0,3,2.0,False,False,False,425000,3795,4098.59
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,101.0,3,2.0,False,True,False,440000,4356,4208.0
Arganzuela,District 1,Legazpi,Neighborhood 4,Pisos,False,94.0,2,2.0,False,True,False,448000,4766,4486.93
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,151.0,3,2.0,False,True,False,777000,5146,4208.0
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,False,51.0,2,1.0,False,False,False,249000,4882,4098.59
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Pisos,False,62.0,3,1.0,False,False,False,208000,3355,3975.0
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,False,91.0,3,1.0,False,False,False,330000,3626,4098.59
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,53.0,2,1.0,False,False,False,167000,3151,3783.78
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,111.0,2,2.0,False,False,True,367000,3306,3972.6
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,False,114.0,4,2.0,False,False,False,420000,3684,4098.59
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,89.0,1,2.0,False,False,False,310000,3483,4208.0
Arganzuela,District 1,Legazpi,Neighborhood 4,Pisos,False,120.0,4,2.0,False,True,False,670000,5583,4486.93
